joint_0_vel,joint_1_vel,joint_2_vel,joint_3_vel,joint_4_vel,joint_5_vel,joint_6_vel,joint_7_vel,joint_8_vel,joint_9_vel,joint_10_vel,joint_11_vel,joint_12_vel,joint_13_vel,joint_14_vel,joint_15_vel,joint_16_vel,joint_17_vel,joint_18_vel,joint_19_vel,joint_20_vel,joint_21_vel,joint_22_vel,joint_23_vel,joint_24_vel,joint_25_vel,joint_26_vel,joint_27_vel,joint_28_vel
0.010335,0.001170,-0.003455,0.015479,0.001948,-0.005677,0.016671,-0.015731,-0.000650,0.024862,0.017070,-0.009347,-0.009256,-0.015447,-0.014355,-0.007639,0.001725,0.006666,0.000000,-0.010558,-0.038570,0.000000,0.043367,0.012277,0.042220,0.004996,-0.013396,0.055316,-0.066385
0.015405,0.001172,-0.003659,0.008063,-0.004145,-0.001921,0.016114,-0.015106,0.004353,0.023739,0.028106,-0.012649,-0.002718,-0.013576,-0.029355,-0.001845,-0.005872,0.009511,0.000000,-0.013765,-0.039450,0.000000,0.045404,-0.000895,0.055821,0.000848,-0.014355,0.064172,-0.078870
0.024498,0.012841,0.011274,-0.002856,-0.012626,-0.024423,0.005163,0.032534,0.006872,-0.016292,-0.014205,0.028120,-0.039577,0.007804,-0.038946,-0.030098,0.035566,-0.019375,0.000000,0.016090,0.008658,0.000000,0.007396,0.027831,-0.016513,-0.010581,-0.018169,-0.037186,-0.022155
0.019362,0.003264,0.004198,0.008877,-0.006646,-0.019005,0.015410,0.024243,0.007970,-0.005956,0.000086,0.021832,-0.032277,0.010608,-0.024316,-0.019031,0.019740,-0.007164,0.000000,0.013908,-0.000384,0.000000,-0.002010,0.033143,0.004718,-0.008672,-0.013444,-0.021333,-0.012265
0.009091,-0.015888,-0.009955,0.032342,0.005314,-0.008169,0.035905,0.007659,0.010167,0.014715,0.028668,0.009255,-0.017676,0.016216,0.004945,0.003104,-0.011913,0.017258,0.000000,0.009545,-0.018468,0.000000,-0.020821,0.043767,0.047179,-0.004855,-0.003995,0.010373,0.007516
0.074691,0.083404,0.006765,-0.048663,0.008272,-0.036546,0.079180,-0.087738,-0.041267,-0.098916,-0.089156,0.004778,0.007295,0.043246,-0.005038,0.027018,0.023748,-0.011154,0.000000,-0.009991,0.027056,0.000000,0.020285,-0.017483,-0.025517,0.000923,0.001854,-0.017819,-0.007513
0.107490,0.133049,0.015125,-0.089166,0.009751,-0.050735,0.100817,-0.135437,-0.066985,-0.155731,-0.148068,0.002539,0.019780,0.056761,-0.010029,0.038974,0.041578,-0.025360,0.000000,-0.019759,0.049818,0.000000,0.040838,-0.048108,-0.061865,0.003813,0.004779,-0.031914,-0.015027
-0.077103,-0.099964,0.018445,0.032353,-0.028174,0.006539,-0.115657,0.088528,0.032308,0.071150,0.068423,0.065364,-0.109718,-0.023810,0.033541,-0.023067,0.038935,-0.008829,0.000000,0.053065,0.041635,0.000000,-0.032569,0.015842,0.012564,0.033661,0.011509,-0.084311,0.050001
-0.048864,-0.057231,0.010342,0.023586,-0.012812,0.003932,-0.087694,0.058736,0.032921,0.047158,0.051383,0.062628,-0.095969,-0.009446,0.012784,-0.014088,0.028620,-0.005411,0.000000,0.048687,0.042970,0.000000,-0.029216,0.041699,0.013530,0.030528,0.010941,-0.083873,0.056352
0.007612,0.028236,-0.005864,0.006051,0.017912,-0.001280,-0.031769,-0.000848,0.034148,-0.000826,0.017304,0.057156,-0.068470,0.019282,-0.028730,0.003870,0.007989,0.001426,0.000000,0.039933,0.045640,0.000000,-0.022509,0.093412,0.015462,0.024263,0.009806,-0.082997,0.069056
0.013458,0.010391,-0.006544,0.002488,0.003524,-0.000767,0.024001,-0.008293,0.002785,-0.008628,-0.005084,0.048723,-0.028948,0.006021,-0.022988,-0.003798,-0.026660,-0.006516,0.000000,0.029447,0.030754,0.000000,0.025890,0.001708,-0.056157,0.001561,-0.001863,-0.039507,-0.034734
0.016381,0.001468,-0.006884,0.000706,-0.003669,-0.000511,0.051886,-0.012016,-0.012897,-0.012529,-0.016278,0.044507,-0.009187,-0.000610,-0.020117,-0.007632,-0.043985,-0.010487,0.000000,0.024204,0.023310,0.000000,0.050089,-0.044144,-0.091967,-0.009791,-0.007697,-0.017762,-0.086629
0.010986,-0.011551,0.023961,-0.008755,-0.001663,-0.003784,-0.020175,0.025283,0.015331,0.023822,0.018237,0.059052,-0.065315,0.007048,-0.041404,0.018747,-0.034794,0.009797,0.000000,0.034379,0.023661,0.000000,-0.002664,0.029617,-0.015023,0.011184,0.003435,-0.052303,0.021045
0.016862,-0.003142,0.015669,-0.005612,0.001388,-0.005226,-0.008851,0.007564,0.013043,0.004766,0.005528,0.060740,-0.062206,-0.002224,-0.015521,0.011382,-0.013627,0.002072,0.000000,0.042901,0.033599,0.000000,-0.005754,0.013193,-0.001650,-0.001043,-0.003104,-0.029830,-0.005728
0.028612,0.013676,-0.000914,0.000674,0.007489,-0.008109,0.013797,-0.027874,0.008465,-0.033345,-0.019890,0.064116,-0.055987,-0.020768,0.036244,-0.003347,0.028707,-0.013380,0.000000,0.059946,0.053476,0.000000,-0.011934,-0.019656,0.025097,-0.025497,-0.016183,0.015117,-0.059274
0.012972,-0.012637,0.004238,0.010983,-0.022168,-0.011253,0.073756,-0.031446,0.005071,0.012552,-0.006261,0.056679,-0.057628,-0.042802,0.026861,0.000668,-0.004820,0.028586,0.000000,0.056632,0.035340,0.000000,0.000407,-0.019559,0.030722,-0.003651,-0.004085,0.045993,-0.058189
0.005152,-0.025794,0.006815,0.016138,-0.036997,-0.012825,0.103735,-0.033233,0.003374,0.035500,0.000553,0.052961,-0.058449,-0.053820,0.022170,0.002675,-0.021583,0.049569,0.000000,0.054975,0.026271,0.000000,0.006577,-0.019511,0.033535,0.007273,0.001963,0.061432,-0.057646
0.046281,0.010179,0.002626,0.007684,0.007610,0.002805,0.025566,0.017286,0.015579,-0.032267,0.007815,0.070263,-0.055908,0.002595,-0.032235,-0.003469,-0.019594,-0.017306,0.000000,0.039400,0.027416,0.000000,0.010793,0.017173,-0.001630,-0.038937,-0.028010,0.021846,-0.096253
0.024527,0.007666,0.000681,0.005103,0.003809,0.004283,0.010974,0.007658,0.015739,-0.011280,0.006202,0.060885,-0.037656,-0.005689,-0.019180,-0.006795,-0.022345,-0.006034,0.000000,0.038351,0.026705,0.000000,0.001720,0.009191,0.002697,-0.029476,-0.022720,0.035793,-0.073558
-0.018979,0.002640,-0.003210,-0.000057,-0.003793,0.007241,-0.018209,-0.011597,0.016058,0.030695,0.002977,0.042129,-0.001153,-0.022257,0.006930,-0.013447,-0.027845,0.016509,0.000000,0.036253,0.025284,0.000000,-0.016426,-0.006773,0.011350,-0.010553,-0.012138,0.063686,-0.028169
-0.018437,-0.006430,0.004152,0.000830,0.000818,0.000904,-0.010567,0.024217,-0.007851,0.003835,0.004656,0.044887,-0.013562,0.004332,-0.006963,-0.026355,-0.032895,-0.016994,0.000000,0.024523,-0.000949,0.000000,0.030669,-0.007197,0.004941,-0.015432,-0.006308,0.039886,-0.032512
-0.018166,-0.010965,0.007833,0.001273,0.003124,-0.002264,-0.006746,0.042124,-0.019806,-0.009595,0.005495,0.046266,-0.019766,0.017626,-0.013910,-0.032809,-0.035419,-0.033746,0.000000,0.018657,-0.014066,0.000000,0.054216,-0.007409,0.001736,-0.017872,-0.003394,0.027986,-0.034684
-0.021638,0.006468,0.018213,-0.029266,0.016644,-0.033375,-0.064794,0.015848,0.004394,0.002532,-0.018887,0.041875,-0.063120,0.013754,-0.000322,0.006874,-0.008136,-0.007960,0.000000,0.067184,0.016379,0.000000,0.025452,-0.008636,0.048739,0.020819,0.014450,-0.023205,0.071753
-0.014971,-0.000362,0.015954,-0.028769,0.008107,-0.020080,-0.053945,0.009949,0.001670,-0.006496,-0.014270,0.040339,-0.048970,0.012969,-0.002724,0.005968,-0.014291,-0.003714,0.000000,0.052874,0.009090,0.000000,0.022990,0.000744,0.051631,0.018313,0.015989,-0.007958,0.053773
-0.001638,-0.014022,0.011436,-0.027773,-0.008968,0.006512,-0.032246,-0.001850,-0.003776,-0.024553,-0.005035,0.037268,-0.020671,0.011398,-0.007529,0.004156,-0.026600,0.004777,0.000000,0.024254,-0.005490,0.000000,0.018064,0.019505,0.057415,0.013301,0.019066,0.022538,0.017811
-0.010667,-0.020969,0.008708,-0.005344,-0.012890,0.005835,0.019508,-0.009866,0.007396,-0.004194,0.016199,0.019649,0.009667,0.023606,-0.043222,-0.003703,-0.041349,0.000091,0.000000,0.020263,-0.007259,0.000000,0.005320,0.007524,0.026347,0.005157,-0.007052,0.009203,-0.028607
-0.015181,-0.024442,0.007344,0.005870,-0.014850,0.005496,0.045386,-0.013874,0.012982,0.005985,0.026816,0.010840,0.024835,0.029710,-0.061069,-0.007632,-0.048723,-0.002252,0.000000,0.018268,-0.008143,0.000000,-0.001051,0.001534,0.010813,0.001085,-0.020112,0.002535,-0.051816
-0.001438,0.015657,0.002521,-0.025145,0.008937,-0.012411,-0.039706,-0.000831,-0.019595,-0.028743,-0.019224,0.027333,0.000263,0.003464,0.040611,-0.020127,-0.000050,-0.012415,0.000000,0.028750,-0.003705,0.000000,0.007997,-0.026375,-0.032163,-0.016868,0.008337,-0.010851,0.051362
0.002354,0.018078,0.003148,-0.023143,0.012784,-0.011637,-0.027617,-0.002580,-0.019221,-0.032678,-0.018163,0.026270,0.006530,0.012191,0.022573,-0.017273,-0.006866,-0.012916,0.000000,0.024161,-0.006952,0.000000,0.011931,-0.013092,-0.038665,-0.012725,0.004106,-0.023045,0.035595
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-0.009937,-0.022920,-0.004403,0.019138,-0.020477,0.010088,0.003440,0.006079,0.018473,0.040549,0.016042,-0.024144,-0.019064,-0.029644,0.013502,0.011566,0.020498,0.013917,0.000000,-0.014983,0.013446,0.000000,-0.019801,-0.013473,0.051671,0.004439,0.004354,0.047432,-0.004060
