joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
-0.838649,-0.061736,-0.131746,0.812548,-0.513050,0.088860,0.397133,-0.275166,-0.053834,0.637260,0.218658,1.045798,0.730624,-0.000842,-0.149591,2.115678,-1.361378,-0.160414,0.261800,1.848238,-1.044675,1.700000,1.379256,-0.191300,0.166327,-0.097576,-0.082979,-0.082129,0.033748
-0.839627,-0.062881,-0.131539,0.813019,-0.513306,0.088938,0.395380,-0.273991,-0.053176,0.638203,0.219685,1.047051,0.728705,-0.001031,-0.149335,2.115397,-1.360805,-0.160522,0.261800,1.849211,-1.043816,1.700000,1.378672,-0.190466,0.166597,-0.096966,-0.082760,-0.083807,0.034875
-0.839474,-0.062316,-0.131656,0.813140,-0.512948,0.088913,0.394744,-0.274008,-0.052493,0.638186,0.220031,1.048194,0.727335,-0.000645,-0.149910,2.115474,-1.360646,-0.160493,0.261800,1.850010,-1.042903,1.700000,1.378222,-0.188598,0.166907,-0.096481,-0.082564,-0.085467,0.036256
-0.839205,-0.062108,-0.131787,0.813190,-0.512877,0.088898,0.395224,-0.274174,-0.052437,0.638014,0.219930,1.049168,0.726756,-0.000525,-0.150370,2.115398,-1.361179,-0.160624,0.261800,1.850599,-1.042288,1.700000,1.378740,-0.188564,0.165783,-0.096449,-0.082601,-0.086257,0.035562
-0.838878,-0.062079,-0.131925,0.813204,-0.512950,0.088887,0.396262,-0.274415,-0.052695,0.637763,0.219604,1.050059,0.726573,-0.000537,-0.150772,2.115245,-1.362058,-0.160833,0.261800,1.851083,-1.041822,1.700000,1.379741,-0.189447,0.163944,-0.096645,-0.082755,-0.086612,0.033829
-0.838658,-0.062310,-0.131445,0.813029,-0.512984,0.088812,0.395858,-0.273909,-0.052388,0.638240,0.219969,1.051240,0.725266,-0.000396,-0.151600,2.115620,-1.362754,-0.160637,0.261800,1.851771,-1.041349,1.700000,1.379688,-0.188854,0.163644,-0.096422,-0.082686,-0.087658,0.034250
-0.838321,-0.062373,-0.131132,0.812917,-0.512956,0.088707,0.395681,-0.273758,-0.052127,0.638335,0.220079,1.052454,0.724022,-0.000440,-0.151911,2.115848,-1.363027,-0.160596,0.261800,1.852629,-1.040677,1.700000,1.379573,-0.188591,0.163611,-0.096442,-0.082748,-0.088255,0.034136
-0.837748,-0.062099,-0.131150,0.812930,-0.512806,0.088545,0.395957,-0.274315,-0.051958,0.637668,0.219682,1.053737,0.722902,-0.000856,-0.151186,2.115781,-1.362453,-0.160864,0.261800,1.853828,-1.039607,1.700000,1.379334,-0.188984,0.164113,-0.096952,-0.083072,-0.087952,0.032950
-0.837489,-0.062352,-0.131066,0.813150,-0.513250,0.088320,0.397432,-0.274944,-0.051857,0.637919,0.219556,1.054870,0.721750,-0.001712,-0.150649,2.115794,-1.362549,-0.160292,0.261800,1.854960,-1.038900,1.700000,1.379342,-0.189375,0.164727,-0.097025,-0.083154,-0.087032,0.031786
-0.837386,-0.062868,-0.130929,0.813473,-0.513989,0.088063,0.399507,-0.275609,-0.051789,0.638629,0.219567,1.055930,0.720581,-0.002788,-0.150205,2.115848,-1.362981,-0.159300,0.261800,1.856060,-1.038375,1.700000,1.379474,-0.189765,0.165398,-0.096880,-0.083115,-0.085804,0.030633
-0.836460,-0.062664,-0.130877,0.813626,-0.513837,0.088119,0.400018,-0.275263,-0.051478,0.637984,0.219724,1.057335,0.719463,-0.002736,-0.150850,2.115778,-1.363373,-0.159647,0.261800,1.856848,-1.037826,1.700000,1.379690,-0.189422,0.165365,-0.097659,-0.083675,-0.085367,0.028708
-0.835970,-0.062511,-0.130863,0.813729,-0.513761,0.088205,0.400238,-0.275110,-0.051163,0.637758,0.219848,1.058553,0.718710,-0.002850,-0.151233,2.115643,-1.363820,-0.159767,0.261800,1.857615,-1.037292,1.700000,1.379724,-0.189238,0.165419,-0.098248,-0.084129,-0.084651,0.027237
-0.836349,-0.062458,-0.130927,0.813727,-0.513837,0.088350,0.399874,-0.275342,-0.050842,0.638372,0.219907,1.059395,0.718687,-0.003295,-0.151095,2.115374,-1.364376,-0.159437,0.261800,1.858340,-1.036787,1.700000,1.379396,-0.189373,0.165646,-0.098459,-0.084372,-0.083377,0.026674
-0.836718,-0.062587,-0.130844,0.813744,-0.513821,0.088368,0.399662,-0.274857,-0.050999,0.638449,0.220000,1.060293,0.718415,-0.003208,-0.151234,2.114847,-1.365034,-0.159777,0.261800,1.858830,-1.036806,1.700000,1.380009,-0.189517,0.165745,-0.098768,-0.084498,-0.082579,0.026024
-0.837081,-0.062806,-0.130688,0.813769,-0.513758,0.088323,0.399528,-0.274015,-0.051395,0.638257,0.220110,1.061218,0.718020,-0.002856,-0.151512,2.114190,-1.365743,-0.160452,0.261800,1.859203,-1.037087,1.700000,1.381093,-0.189665,0.165780,-0.099125,-0.084566,-0.082020,0.025330
-0.837514,-0.062677,-0.130323,0.813184,-0.513425,0.087655,0.398232,-0.273698,-0.051307,0.638307,0.219733,1.062056,0.716758,-0.002581,-0.151519,2.114328,-1.365905,-0.160611,0.261800,1.860547,-1.036759,1.700000,1.381602,-0.189838,0.166754,-0.098709,-0.084277,-0.082484,0.026765
-0.837814,-0.062684,-0.130004,0.812609,-0.513263,0.087254,0.397153,-0.273499,-0.051273,0.638177,0.219447,1.062862,0.715778,-0.002321,-0.151573,2.114447,-1.366191,-0.160685,0.261800,1.861605,-1.036578,1.700000,1.382062,-0.189823,0.167787,-0.098343,-0.083957,-0.082643,0.027840
-0.837846,-0.062965,-0.129776,0.812053,-0.513442,0.087384,0.396508,-0.273536,-0.051349,0.637686,0.219346,1.063608,0.715365,-0.002093,-0.151724,2.114530,-1.366723,-0.160590,0.261800,1.862090,-1.036687,1.700000,1.382423,-0.189433,0.168935,-0.098077,-0.083576,-0.082192,0.028197
-0.838060,-0.063384,-0.129601,0.811946,-0.513700,0.087501,0.396898,-0.273733,-0.051201,0.637602,0.219670,1.064001,0.715558,-0.001621,-0.152588,2.114456,-1.367550,-0.160588,0.261800,1.862495,-1.036833,1.700000,1.382530,-0.189283,0.169462,-0.097974,-0.083717,-0.082008,0.027624
-0.838363,-0.063873,-0.129455,0.812064,-0.513997,0.087611,0.397806,-0.274011,-0.050941,0.637722,0.220207,1.064218,0.716055,-0.001027,-0.153810,2.114304,-1.368525,-0.160633,0.261800,1.862860,-1.036995,1.700000,1.382509,-0.189252,0.169679,-0.097952,-0.084119,-0.081957,0.026588
-0.838392,-0.063560,-0.129404,0.811561,-0.513818,0.087362,0.397012,-0.274027,-0.051333,0.637147,0.219822,1.064764,0.716060,-0.000958,-0.152997,2.113901,-1.368526,-0.160881,0.261800,1.863435,-1.037070,1.700000,1.382669,-0.189779,0.169035,-0.098289,-0.083952,-0.082175,0.027615
-0.838345,-0.063198,-0.129341,0.811098,-0.513563,0.087130,0.396459,-0.274079,-0.051718,0.636494,0.219459,1.065290,0.716191,-0.000714,-0.152546,2.113556,-1.368663,-0.161140,0.261800,1.863919,-1.037209,1.700000,1.382907,-0.190041,0.168262,-0.098544,-0.083870,-0.082635,0.028327
-0.838146,-0.062740,-0.129253,0.810715,-0.513153,0.086928,0.396390,-0.274201,-0.052087,0.635683,0.219138,1.065773,0.716572,-0.000121,-0.152816,2.113324,-1.369073,-0.161418,0.261800,1.864218,-1.037477,1.700000,1.383303,-0.189772,0.167229,-0.098632,-0.083957,-0.083584,0.028409
